"id","Policy_start_date","Age","Annual_premium","Vehicle_year","Claim_amount","Vehicle_risk_type","Area"
"35497",2018-02-26,67,318.55,2003,967.12,2,0
"35498",2018-10-24,67,477.84,2011,0,1,0
"35499",2014-07-22,63,585.71,2006,1407.34,2,0
"35500",2014-07-22,63,1074.87,2006,7151.92,2,0
"35501",2014-07-22,63,1225.64,2006,0,2,0
"35502",2013-10-09,60,348.79,2004,882,2,0
"35503",2013-10-09,60,463.9,2004,0,2,0
"35504",2018-06-28,62,348.43,2003,58.37,2,0
"35505",2004-08-20,53,319.98,2004,0,2,0
"35506",2004-08-20,53,319.98,2004,0,2,0
"35507",2018-01-23,64,333.98,2003,882,2,0
"35508",2013-11-15,60,294.7,2009,0,2,0
"35509",2013-11-15,60,309.45,2009,0,2,0
"35510",2013-11-15,60,317.41,2009,0,2,0
"35511",2013-11-15,60,347.57,2009,0,2,0
"35512",2015-12-29,64,125.18,2014,104.18,2,0
"35513",2015-12-29,64,225.54,2014,0,2,0
"35514",2018-04-30,65,290.07,2007,882,1,0
"35515",2017-11-02,67,272.52,2007,1093.64,2,0
"35516",2017-11-02,67,268.4,2007,0,2,0
"35517",2018-10-30,68,275.3,2007,0,2,0
"35518",2013-10-31,64,282.7,2006,0,1,1
"35519",2013-10-31,64,284.11,2006,0,1,1
"35520",2013-10-31,64,286.96,2006,0,1,1
"35521",2010-10-05,59,378.68,2006,75.46,2,0
"35522",2010-10-05,59,384.44,2006,303,2,0
"35523",2010-10-05,59,378.68,2006,0,2,0
"35524",2011-05-10,59,329.77,2007,134.5,2,0
"35525",2011-05-10,59,338.02,2007,0,2,0
"35526",2011-05-10,59,334.63,2007,0,2,0
"35527",2009-06-19,58,302.98,2003,0,2,0
"35528",2009-06-19,58,304.51,2003,0,2,0
"35529",2009-06-19,58,301.46,2003,0,2,0
"35530",2012-11-16,61,414.26,2000,882,1,0
"35531",2012-11-16,61,462.46,2000,329.26,1,0
"35532",2012-11-16,61,464.78,2000,706.47,1,0
"35533",2012-11-16,61,469.42,2000,0,1,0
"35534",2016-04-20,64,292.02,2007,0,2,0
"35535",2016-04-20,64,292.02,2007,0,2,0
"35536",2016-04-20,64,292.02,2007,0,2,0
"35537",2014-12-04,63,354.74,2006,0,2,0
"35538",2015-07-30,63,280.87,2015,2607.02,2,0
"35539",2015-07-30,63,341.26,2015,0,2,0
"35540",2015-07-30,63,385.62,2015,0,2,0
"35541",2014-05-07,62,279.89,2006,0,2,0
"35542",2014-05-07,62,286.88,2006,0,2,0
"35543",2014-05-07,62,284.01,2006,0,2,0
"35544",2016-10-28,64,413.95,2006,76.95,1,0
"35545",2016-10-28,64,416.02,2006,0,1,0
"35546",2016-10-28,64,418.1,2006,0,1,0
"35547",2018-10-21,66,217.38,2004,0,2,0
"35548",2007-07-02,55,355.31,1998,70.94,1,0
"35549",2007-07-02,55,348.24,1998,0,1,0
"35550",2007-07-02,55,337.2,1998,0,1,0
"35551",2011-01-19,58,353.69,2003,0,2,0
"35552",2011-01-19,58,359,2003,0,2,0
"35553",2011-01-19,58,351.83,2003,0,2,0
"35554",2010-10-07,58,298.45,2010,882,2,0
"35555",2010-10-07,58,298.45,2010,0,2,0
"35556",2010-10-07,58,311.88,2010,0,2,0
"35557",2017-05-06,65,250.65,1999,0,2,0
"35558",2017-05-06,65,256.91,1999,0,2,0
"35559",2016-04-23,64,306.1,2005,0,2,0
"35560",2016-04-23,64,316.81,2005,0,2,0
"35561",2002-05-01,50,358.73,2000,0,2,1
"35562",2002-05-01,50,357.86,2000,0,2,1
"35563",2002-05-01,50,354.28,2000,0,2,1
"35564",2018-03-02,66,596.51,2010,362.87,2,0
"35565",2018-06-08,33,321.95,2018,0,2,0
"35566",2015-02-05,66,411.32,2004,0,2,0
"35567",2015-02-05,66,417.48,2004,0,2,0
"35568",2015-02-05,66,417.48,2004,0,2,0
"35569",2008-01-04,56,350.37,2008,0,2,1
"35570",2008-01-04,56,355.64,2008,0,2,1
"35571",2008-01-04,56,355.64,2008,0,2,1
"35572",2009-02-20,57,92.37,2008,0,3,1
"35573",2009-02-20,57,93.29,2008,0,3,1
"35574",2009-02-20,57,93.75,2008,0,3,1
"35575",2014-07-03,62,544.69,2008,0,2,1
"35576",2014-07-03,62,555.58,2008,0,2,1
"35577",2014-07-03,62,558.36,2008,0,2,1
"35578",2018-07-03,65,235.74,2005,0,2,1
"35579",2015-06-30,63,316.8,2008,0,2,0
"35580",2015-06-30,63,326.31,2008,0,2,0
"35581",2015-06-30,63,327.94,2008,0,2,0
"35582",2012-06-19,60,399.5,2003,2740.66,2,0
"35583",2018-06-01,66,343.32,2006,73.22,1,0
"35584",2015-09-21,28,362.48,2011,0,2,0
"35585",2015-09-21,28,362.48,2011,0,2,0
"35586",2015-09-21,28,357.04,2011,0,2,0
"35587",2009-05-04,57,334.21,2009,0,2,0
"35588",2009-05-04,57,326.2,2009,0,2,0
"35589",2009-05-04,57,322.95,2009,0,2,0
"35590",2009-12-16,58,393.71,2009,0,2,0
"35591",2009-12-16,58,397.65,2009,0,2,0
"35592",2009-12-16,58,389.7,2009,0,2,0
"35593",2015-10-27,68,302.53,2011,0,2,0
"35594",2015-10-27,68,302.53,2011,0,2,0
"35595",2015-10-27,68,304.05,2011,0,2,0
"35596",2010-08-06,22,299.89,2007,202.49,2,0
"35597",2010-08-06,22,299.89,2007,0,2,0
"35598",2008-06-23,22,278.47,2001,0,2,0
"35599",2008-06-23,22,288.23,2001,0,2,0
"35600",2015-11-26,57,232.78,2010,0,2,0
"35601",2015-11-26,57,239.77,2010,0,2,0
"35602",2015-11-26,57,239.78,2010,0,2,0
"35603",2015-03-10,61,276.74,1996,0,2,0
"35604",2014-04-07,62,393.46,1999,0,2,0
"35605",2014-04-07,62,384.12,1999,0,2,0
"35606",2014-05-29,61,517.12,1999,0,2,0
"35607",2016-06-01,65,437.32,2006,0,2,0
"35608",2016-06-01,65,441.7,2006,0,2,0
"35609",2016-06-01,65,439.47,2006,0,2,0
"35610",2018-01-18,68,338.09,2007,933.95,2,0
"35611",2015-05-08,62,366.25,2009,536.33,2,0
"35612",2015-05-08,62,379.06,2009,415.67,2,0
"35613",2015-05-08,62,375.26,2009,882,2,0
"35614",2013-01-25,60,365.24,2009,871.18,2,0
"35615",2013-01-25,60,376.21,2009,0,2,0
"35616",2013-01-25,60,370.55,2009,0,2,0
"35617",2015-03-18,64,273.43,2015,1864.16,2,0
"35618",2015-03-18,64,307.62,2015,0,2,0
"35619",2015-03-18,64,335.3,2015,0,2,0
"35620",2018-06-27,65,302.73,2018,0,2,0
"35621",2018-01-19,26,293.35,2001,88.82,2,0
"35622",2000-12-16,48,317.06,2000,67.25,1,0
"35623",2000-12-16,48,337.15,2000,51.95,1,0
"35624",2000-12-16,48,295.72,2000,0,1,0
"35625",2014-10-13,61,396.88,2000,134.41,1,0
"35626",2014-10-13,61,396.88,2000,0,1,0
"35627",2014-10-13,61,398.86,2000,0,1,0
"35628",2009-03-23,56,258.06,2005,291.73,2,0
"35629",2009-03-23,56,239.2,2005,960.76,2,0
"35630",2009-03-23,56,242.7,2005,0,2,0
"35631",2009-09-04,57,648.04,2007,224.8,2,0
"35632",2009-09-04,57,651.29,2007,67.11,2,0
"35633",2009-09-04,57,461.21,2007,0,2,0
"35634",2015-01-19,62,364.03,2001,77.37,2,0
"35635",2015-01-19,62,371.3,2001,0,2,0
"35636",2015-03-12,62,315.17,2001,0,2,0
"35637",2015-03-12,62,324.63,2001,0,2,0
"35638",2001-06-23,51,278.73,1995,0,2,0
"35639",2001-06-23,51,284.31,1995,0,2,0
"35640",2001-06-23,51,268.38,1995,0,2,0
"35641",2017-11-21,65,87.06,1982,0,3,1
"35642",2017-11-21,65,87.92,1982,0,3,1
"35643",2017-04-07,63,241.78,2007,0,2,0
"35644",2017-04-07,63,246.61,2007,0,2,0
"35645",2009-11-10,57,741.12,2009,0,2,0
"35646",2009-11-10,57,705.6,2009,0,2,0
"35647",2009-11-10,57,695.04,2009,0,2,0
"35648",2009-11-10,57,684.61,2009,0,2,0
"35649",2016-03-09,65,428.44,2016,240.35,2,0
"35650",2016-03-09,65,520.78,2016,0,2,0
"35651",2016-03-09,65,493.86,2016,0,2,0
"35652",2015-05-12,60,283.8,2000,0,2,0
"35653",2015-05-12,60,292.32,2000,0,2,0
"35654",2015-05-12,60,281.46,2000,0,2,0
"35655",2010-04-07,58,197.85,2000,0,1,0
"35656",2010-04-07,58,199.84,2000,0,1,0
"35657",2010-04-07,58,200.84,2000,0,1,0
"35658",2015-10-15,62,276.66,2009,0,2,0
"35659",2015-10-15,62,276.66,2009,0,2,0
"35660",2015-10-15,62,259.89,2009,0,2,0
"35661",2009-07-01,56,245.62,1999,0,2,0
"35662",2009-07-01,56,251.78,1999,0,2,0
"35663",2009-07-01,56,277.04,1999,0,2,0
"35664",2010-05-04,53,226.06,2002,0,2,0
"35665",2010-05-04,53,235.09,2002,0,2,0
"35666",2010-07-16,53,288.18,2002,0,2,0
"35667",2017-09-28,66,345.23,2003,0,1,0
"35668",2017-09-28,66,348.68,2003,0,1,0
"35669",2012-10-29,61,486.4,2009,0,2,0
"35670",2017-03-23,64,87.49,1998,153.4,2,0
"35671",2017-03-23,64,264.65,1998,67.11,2,0
"35672",2017-08-31,64,218.96,1998,393.44,1,0
"35673",2017-08-31,64,281.08,1998,0,1,0
"35674",2005-07-14,52,412.44,2002,0,1,0
"35675",2005-07-14,52,385.3,2002,0,1,0
"35676",2005-07-14,52,338.63,2002,0,1,0
"35677",2016-07-27,37,148.06,2003,4370.82,2,0
"35678",2016-07-27,37,363.68,2003,0,2,0
"35679",2016-07-27,37,463.69,2003,0,2,0
"35680",2013-11-15,61,276.22,2013,0,2,0
"35681",2013-11-15,61,284.49,2013,0,2,0
"35682",2013-11-15,61,280.22,2013,0,2,0
"35683",2013-11-15,61,281.61,2013,0,2,0
"35684",2014-07-01,61,313.98,2001,52.09,2,0
"35685",2014-07-01,61,321.82,2001,0,2,0
"35686",2014-07-01,61,323.46,2001,0,2,0
"35687",2011-04-02,58,313.95,2007,0,2,0
"35688",2011-04-02,58,321.79,2007,0,2,0
"35689",2011-04-02,58,323.39,2007,0,2,0
"35690",2016-01-01,64,268.6,2007,0,2,0
"35691",2016-01-01,64,273.97,2007,0,2,0
"35692",2016-01-01,64,273.97,2007,49.95,2,0
"35693",2018-06-08,59,317.09,2006,0,2,0
"35694",2015-06-26,62,314.72,2013,0,2,0
"35695",2015-06-26,62,339.92,2013,0,2,0
"35696",2015-06-26,62,339.99,2013,0,2,0
"35697",2013-01-22,60,304.43,2009,0,2,0
"35698",2013-01-22,60,313.56,2009,0,2,0
"35699",2013-01-22,60,313.56,2009,0,2,0
"35700",2012-04-25,59,310.57,2008,52.09,2,0
"35701",2012-04-25,59,321.43,2008,638.21,2,0
"35702",2012-04-25,59,323.04,2008,591.93,2,0
"35703",2016-04-25,63,255.36,2008,0,2,0
"35704",2016-04-25,63,261.77,2008,0,2,0
"35705",2016-04-25,63,263.07,2008,0,2,0
"35706",2010-12-01,54,362.99,2001,0,2,1
"35707",2010-12-01,54,347.99,2001,0,2,1
"35708",2017-10-19,30,281.12,2004,0,2,0
"35709",2004-11-30,19,286.85,2003,0,2,0
"35710",2004-11-30,19,291.15,2003,0,2,0
"35711",2004-11-30,19,286.8,2003,0,2,0
"35712",2004-11-30,19,283.98,2003,0,2,0
"35713",2017-02-27,63,293.35,2003,0,2,0
"35714",2017-02-27,63,300.56,2003,0,2,0
"35715",2013-04-04,59,331.76,2007,1163.71,2,0
"35716",2013-04-04,59,391.48,2007,0,2,0
"35717",2016-03-11,63,281.61,2003,0,2,0
"35718",2016-03-11,63,287.24,2003,0,2,0
"35719",2008-12-15,52,281.86,2005,0,2,0
"35720",2008-12-15,52,290.32,2005,0,2,0
"35721",2008-12-15,52,290.32,2005,0,2,0
"35722",2010-03-18,56,265.39,2004,0,2,0
"35723",2010-03-18,56,269.13,2004,0,2,0
"35724",2010-03-18,56,270.47,2004,0,2,0
"35725",2009-10-01,56,238.38,2002,443.71,2,0
"35726",2009-10-01,56,238.38,2002,0,2,0
"35727",2017-09-08,64,257.1,2002,0,2,0
"35728",2017-09-08,64,251.5,2002,0,2,0
"35729",2006-04-10,55,289.69,1997,0,2,0
"35730",2015-07-20,61,267.34,2015,0,2,0
"35731",2015-07-20,61,272.27,2015,0,2,0
"35732",2015-07-20,61,261.6,2015,0,2,0
"35733",2003-04-01,50,333.35,2003,50.09,2,1
"35734",2003-04-01,50,346.69,2003,0,2,1
"35735",2003-04-01,50,395.4,2003,1289.75,2,1
"35736",2009-02-23,55,285.22,2005,0,2,0
"35737",2009-02-23,55,290.93,2005,0,2,0
"35738",2009-04-24,55,430.75,2005,0,2,0
"35739",2009-04-24,55,432.89,2005,0,2,0
"35740",2008-11-27,55,407.41,2003,0,2,0
"35741",2015-09-11,61,473.04,2015,0,2,0
"35742",2015-09-11,61,446.61,2015,0,2,0
"35743",2015-09-11,61,429.85,2015,0,2,0
"35744",2010-10-01,55,434.84,2006,81.7,2,0
"35745",2010-10-01,55,413.12,2006,0,2,0
"35746",2010-10-01,55,408.99,2006,0,2,0
"35747",2012-12-07,58,347.23,2004,882,1,0
"35748",2012-12-07,58,386,2004,2330.41,1,0
"35749",2012-12-07,58,633.05,2004,0,1,0
"35750",2017-09-05,62,529.74,2004,0,2,0
"35751",2017-09-05,62,569.47,2004,0,2,0
"35752",2009-07-18,55,256.95,2002,0,2,0
"35753",2009-07-18,55,294.94,2002,0,2,0
"35754",2017-10-23,63,310.94,2002,0,2,0
"35755",2017-10-23,63,307.85,2002,0,2,0
"35756",2006-07-20,61,313.83,1998,0,2,0
"35757",2006-07-20,61,316.96,1998,0,2,0
"35758",2006-07-20,61,289.11,1998,0,2,0
"35759",2011-03-04,56,279.38,1995,972.56,2,0
"35760",2011-03-04,56,290.56,1995,0,2,0
"35761",2014-09-03,60,318.33,2005,0,2,0
"35762",2014-09-03,60,318.33,2005,0,2,0
"35763",2017-03-03,37,266.55,2004,0,2,0
"35764",2017-03-03,37,267.87,2004,0,2,0
"35765",2015-07-16,62,303.88,2005,0,2,0
"35766",2015-07-04,61,403.66,2014,0,2,0
"35767",2015-04-08,64,498.13,2015,0,2,0
"35768",2010-09-20,28,297.92,2004,882,2,0
"35769",2010-09-20,28,292.47,2004,0,2,0
"35770",2010-09-20,28,279.64,2004,0,2,0
"35771",2016-03-22,61,278.06,2004,0,1,0
"35772",2016-03-22,61,280.84,2004,0,1,0
"35773",2016-03-22,61,282.25,2004,0,1,0
"35774",2016-10-20,62,287.93,2004,0,2,0
"35775",2016-10-20,62,283.61,2004,0,2,0
"35776",2016-10-20,62,283.61,2004,0,2,0
"35777",2015-04-26,60,329.82,2004,0,2,0
"35778",2015-04-26,60,338.06,2004,0,2,0
"35779",2015-04-26,60,339.75,2004,0,2,0
"35780",2016-04-20,36,392.66,2006,0,2,0
"35781",2016-04-20,36,406.4,2006,0,2,0
"35782",2016-04-20,36,379.13,2006,0,2,0
"35783",2009-10-05,55,304.26,2003,0,2,1
"35784",2009-10-05,55,304.26,2003,0,2,1
"35785",2009-10-05,55,305.78,2003,0,2,1
"35786",2010-07-05,56,315.75,2003,0,2,1
"35787",2010-07-05,56,323.64,2003,0,2,1
"35788",2012-11-05,57,538.07,2012,0,2,0
"35789",2018-04-13,64,268.45,2000,273.06,2,0
"35790",2018-07-13,64,635.85,2000,0,2,0
"35791",2014-06-25,59,329.05,1999,3357.39,2,0
"35792",2016-12-27,61,343.6,1999,236.3,1,0
"35793",2016-12-27,61,372.81,1999,0,1,0
"35794",2012-10-29,58,371.59,2005,232.23,2,0
"35795",2012-10-29,58,406.88,2005,0,2,0
"35796",2012-10-29,58,447.57,2005,0,2,0
"35797",2014-09-11,59,273.87,2010,0,2,0
"35798",2014-09-11,59,275.25,2010,0,2,0
"35799",2014-09-11,59,284.88,2010,0,2,0
"35800",2015-06-03,60,446.78,2000,515.98,2,0
"35801",2015-03-24,60,362,2001,646.1,2,0
"35802",2015-03-24,60,372.85,2001,0,2,0
"35803",2015-03-24,60,374.72,2001,0,2,0
"35804",2014-10-05,61,346.75,2005,0,2,0
"35805",2018-01-23,30,243.81,2010,0,2,0
"35806",2015-05-07,61,328.16,2007,882,2,0
"35807",2015-05-07,61,387.24,2007,625.74,2,0
"35808",2015-05-07,61,400.8,2007,882,2,0
"35809",2014-09-06,60,377.66,2002,0,2,0
"35810",2015-09-09,26,479.09,2010,0,2,0
"35811",2000-03-10,45,253.86,1999,0,2,0
"35812",2000-03-10,45,261.47,1999,0,2,0
"35813",2000-03-10,45,262.78,1999,0,2,0
"35814",2016-09-01,62,439.12,1999,0,2,0
"35815",2016-09-01,62,439.12,1999,0,2,0
"35816",2016-09-01,62,441.31,1999,0,2,0
"35817",2015-09-04,61,287.24,2006,79.28,2,0
"35818",2015-09-04,61,287.24,2006,0,2,0
"35819",2015-09-04,61,297.3,2006,0,2,0
"35820",2017-04-30,34,248.05,2004,163.88,2,0
"35821",2017-04-30,34,260.65,2004,198.79,2,0
"35822",2015-06-19,62,313.71,2004,949.11,2,0
"35823",2015-06-19,62,332.3,2004,94.51,2,0
"35824",2015-06-19,62,328.98,2004,4944,2,0
"35825",2016-03-01,61,276.71,2004,0,2,0
"35826",2016-03-01,61,282.24,2004,0,2,0
"35827",2017-02-16,62,283.48,2004,0,2,0
"35828",2017-02-16,62,284.9,2004,325.53,2,0
"35829",2012-02-13,59,354.17,2005,0,2,0
"35830",2012-02-13,59,363.03,2005,0,2,0
"35831",2012-02-13,59,357.59,2005,0,2,0
"35832",2005-12-24,51,326.82,2004,0,2,0
"35833",2005-12-24,51,331.72,2004,0,2,0
"35834",2005-12-24,51,296.17,2004,0,2,0
"35835",2015-02-19,22,437.71,2004,7108.11,2,1
"35836",2015-02-19,22,634.96,2004,882,2,1
"35837",2018-09-04,63,442.88,2013,0,2,0
"35838",2016-08-08,61,433.17,2002,633.87,2,0
"35839",2016-08-08,61,433.17,2002,0,2,0
"35840",2016-08-08,61,271.65,2002,0,2,0
"35841",2010-06-22,56,284.75,2000,0,2,0
"35842",2012-10-21,58,297.91,2007,0,2,0
"35843",2016-03-29,61,306.5,2006,4836.65,2,0
"35844",2016-03-29,61,346.34,2006,0,2,0
"35845",2016-03-29,61,377.51,2006,0,2,0
"35846",2016-02-29,60,316.16,2016,0,2,0
"35847",2016-02-29,60,565.39,2016,0,2,0
"35848",2002-06-13,48,291.28,1991,0,2,0
"35849",2002-06-13,48,291.28,1991,0,2,0
"35850",2002-06-13,48,288.36,1991,0,2,0
"35851",2012-09-05,58,340.46,1991,0,2,0
"35852",2012-09-05,58,340.46,1991,0,2,0
"35853",2012-09-05,58,337.05,1991,0,2,0
"35854",2012-12-14,51,259.79,1998,0,2,0
"35855",2012-12-14,51,237.48,1998,0,2,0
"35856",2012-12-14,51,237.48,1998,0,2,0
"35857",2015-05-18,61,324.94,2010,0,1,0
"35858",2015-05-18,61,329.81,2010,0,1,0
"35859",2015-05-18,61,331.46,2010,0,1,0
"35860",2017-05-05,62,387.05,2002,292.05,2,0
"35861",2018-09-14,63,318.85,2002,0,2,0
"35862",2015-12-11,60,277.69,2005,0,2,0
"35863",2015-12-11,60,283.24,2005,0,2,0
"35864",2015-12-11,60,283.24,2005,0,2,0
"35865",2016-11-28,61,296.01,2005,0,2,0
"35866",2016-11-28,61,423.87,2005,0,2,0
"35867",2016-07-18,61,234.62,1992,89.66,2,0
"35868",2016-07-18,61,241.66,1992,0,2,0
"35869",2016-07-18,61,247.71,1992,0,2,0
"35870",2013-12-17,59,637.95,2013,0,2,0
"35871",2013-12-17,59,660.28,2013,0,2,0
"35872",2013-12-17,59,660.28,2013,0,2,0
"35873",2017-04-21,65,359.99,2003,1139,2,0
"35874",2017-04-21,65,588.91,2003,0,2,0
"35875",2017-12-26,66,300.49,2003,0,2,0
"35876",1999-06-30,43,307.61,1998,0,2,0
"35877",2018-03-28,65,561.6,2003,162.63,1,0
"35878",2018-11-14,64,105.73,2009,0,2,0
"35879",2017-07-18,61,357.05,2005,0,2,0
"35880",2017-07-18,61,360.62,2005,0,2,0
"35881",2017-08-21,62,309.62,2005,0,2,0
"35882",2017-08-21,62,305.96,2005,0,2,0
"35883",2000-03-04,45,309.35,1999,0,2,0
"35884",2000-03-04,45,308.7,1999,0,2,0
"35885",2000-03-04,45,339.57,1999,0,2,0
"35886",2016-06-23,60,213.31,2016,531.3,2,0
"35887",2016-06-23,60,317.89,2016,259.52,2,0
"35888",2016-06-23,60,314.71,2016,0,2,0
"35889",2017-12-21,63,273.1,2011,4705.54,2,0
"35890",2012-02-13,55,446.72,2009,0,2,0
"35891",2012-02-13,55,462.36,2009,0,2,0
"35892",2012-02-13,55,457.74,2009,0,2,0
"35893",2000-09-29,45,263.11,1999,0,2,0
"35894",2000-09-29,45,288.1,1999,0,2,0
"35895",2000-09-29,45,289.54,1999,0,2,0
"35896",2014-01-09,59,282.2,2011,0,2,0
"35897",2014-01-09,59,290.69,2011,548.56,2,0
"35898",2014-01-09,59,290.7,2011,261.62,2,0
"35899",2017-12-20,38,463.87,2004,67.11,2,0
"35900",2009-06-02,55,284.28,2001,51.95,2,0
"35901",2009-06-02,55,289.97,2001,0,2,0
"35902",2009-06-02,55,291.41,2001,0,2,0
"35903",2009-05-13,53,285.6,2004,100.54,1,0
"35904",2009-05-13,53,273.49,2004,0,1,0
"35905",2009-05-13,53,276.21,2004,0,1,0
"35906",2018-11-08,62,427.7,2004,0,2,0
"35907",2016-11-11,40,402.24,2004,414.41,2,0
"35908",2017-08-29,62,277.97,2017,0,2,0
"35909",2017-08-29,62,329.11,2017,0,2,0
"35910",2016-05-20,60,397.81,2000,848.97,2,0
"35911",2016-05-20,60,401.79,2000,57.5,2,0
"35912",2016-05-20,60,395.76,2000,0,2,0
"35913",2008-04-10,52,628.37,2002,0,1,0
"35914",2018-02-20,61,361.04,2007,0,2,0
"35915",2005-09-09,49,261.23,2004,0,2,0
"35916",2005-09-09,49,261.23,2004,0,2,0
"35917",2005-09-09,49,262.54,2004,0,2,0
"35918",2008-06-04,52,288.09,2004,0,2,0
"35919",2008-06-04,52,295.29,2004,0,2,0
"35920",2018-11-15,36,70.93,2001,0,2,0
"35921",2013-09-19,58,343.48,2006,0,2,0
"35922",2013-09-19,58,345.2,2006,0,2,0
"35923",2013-09-19,58,346.92,2006,0,2,0
"35924",2018-02-05,62,342.42,2006,0,2,0
"35925",2015-04-24,59,344.2,2007,130.86,2,0
"35926",2015-04-24,59,351.09,2007,0,2,0
"35927",2014-06-11,57,302.06,1992,0,2,0
"35928",2016-07-25,60,336.07,2007,0,2,0
"35929",2016-07-25,60,346.15,2007,0,2,0
"35930",2016-07-25,60,342.69,2007,0,2,0
"35931",2016-02-02,59,272,2001,67.25,2,0
"35932",2016-02-02,59,281.52,2001,0,2,0
"35933",2016-02-02,59,282.92,2001,0,2,0
"35934",2017-11-08,60,333.57,2001,0,2,0
"35935",2017-11-08,60,330.23,2001,0,2,0
"35936",2015-07-09,49,232.68,2005,0,2,0
"35937",2015-07-09,49,238.5,2005,0,2,0
"35938",2015-07-09,49,244.45,2005,0,2,0
"35939",2017-05-15,61,285.26,2000,5091.63,2,0
"35940",2017-05-15,61,308.07,2000,0,2,0
"35941",2013-04-07,57,265.56,2005,0,2,0
"35942",2013-04-07,57,273.53,2005,0,2,0
"35943",2013-04-07,57,274.89,2005,0,2,0
"35944",2015-07-21,66,281.52,2010,0,2,0
"35945",2015-07-21,66,288.56,2010,0,2,0
"35946",2015-07-21,66,289.99,2010,0,2,0
"35947",2015-07-13,66,380.08,2010,0,2,0
"35948",2015-07-13,66,383.87,2010,0,2,0
"35949",2015-07-13,66,378.11,2010,0,2,0
"35950",2015-05-04,59,238.34,2007,0,2,0
"35951",2015-05-04,59,244.3,2007,0,2,0
"35952",2015-05-04,59,245.51,2007,0,2,0
"35953",2015-07-01,59,352.83,2007,0,2,0
"35954",2015-07-01,59,356.4,2007,0,2,0
"35955",2015-07-01,59,352.83,2007,0,2,0
"35956",2016-08-31,60,277.28,2007,0,2,0
"35957",2016-08-31,60,277.28,2007,0,2,0
"35958",2016-08-31,60,281.43,2007,0,2,0
"35959",2011-06-01,55,325.95,2005,1979.3,2,0
"35960",2011-06-01,55,325.95,2005,99.56,2,0
"35961",2011-06-23,54,281.99,2011,0,2,0
"35962",2015-03-03,57,350.1,2011,0,2,0
"35963",2015-03-03,57,360.63,2011,0,2,0
"35964",2015-03-30,60,491.83,2002,0,2,0
"35965",2010-04-30,53,332.74,2010,0,2,0
"35966",2010-11-26,55,400.61,2004,0,2,0
"35967",2010-11-26,55,408.58,2004,0,2,0
"35968",2008-07-24,52,663.41,2008,270.91,2,0
"35969",2008-07-24,52,679.99,2008,0,2,0
"35970",2008-07-24,52,669.79,2008,0,2,0
"35971",2015-03-18,59,295.93,2011,2470.33,2,0
"35972",2015-03-18,59,329.96,2011,0,2,0
"35973",2015-03-18,59,359.66,2011,0,2,0
"35974",2018-04-06,63,294.73,2005,277.02,2,0
"35975",2006-11-10,51,245.56,2001,0,2,0
"35976",2006-11-10,51,252.93,2001,0,2,0
"35977",2006-11-10,51,252.93,2001,0,2,0
"35978",2006-11-10,51,220.31,2001,0,2,0
"35979",2017-05-15,61,386.51,2001,0,2,0
"35980",2017-05-15,61,362.17,2001,0,2,0
"35981",2018-11-30,63,313.92,2001,0,2,0
"35982",2009-02-13,53,314.45,1998,0,2,0
"35983",2009-02-13,53,325.48,1998,0,2,0
"35984",2009-02-13,53,327.1,1998,0,2,0
"35985",2009-07-15,52,258.96,2006,1171.86,2,0
"35986",2018-11-09,60,498.6,2015,0,2,0
"35987",2018-11-20,62,254.98,2000,0,2,0
"35988",2015-01-12,62,250.72,2002,0,1,0
"35989",2015-01-12,62,255.73,2002,0,1,0
"35990",2015-01-12,62,257.01,2002,0,1,0
"35991",2012-12-01,54,344.71,2007,0,2,0
"35992",2012-12-01,54,355.04,2007,0,2,0
"35993",2012-12-01,54,349.72,2007,0,2,0
"35994",2015-09-01,58,534.34,2009,0,2,0
"35995",2015-09-01,58,534.34,2009,0,2,0
"35996",2018-04-02,61,406.91,2009,0,2,0
"35997",2017-06-26,61,268.46,2001,0,2,0
"35998",2017-06-26,61,273.83,2001,0,2,0
"35999",2012-03-18,55,295.38,2002,0,2,0
"36000",2012-03-18,55,301.29,2002,0,2,0
"36001",2015-05-13,59,528.03,2002,89.8,2,0
"36002",2010-11-17,54,346.22,2004,0,2,0
"36003",2010-11-17,54,356.61,2004,0,2,0
"36004",2010-11-17,54,351.26,2004,0,2,0
"36005",2018-10-05,60,372.62,2005,0,1,0
"36006",2016-04-06,60,310.26,2008,0,2,0
"36007",2016-04-06,60,316.47,2008,0,2,0
"36008",2016-04-06,60,269.72,2008,0,2,0
"36009",2009-02-26,52,598.07,2007,52.09,2,0
"36010",2009-02-26,52,633.95,2007,0,2,0
"36011",2009-02-26,52,630.78,2007,0,2,0
"36012",2009-08-08,51,243.78,2004,0,2,0
"36013",2009-08-08,51,243.78,2004,0,2,0
"36014",2009-08-08,51,232.25,2004,0,2,0
"36015",2005-01-13,50,249.56,1999,0,1,0
"36016",2005-01-13,50,252.06,1999,0,1,0
"36017",2005-01-13,50,252.06,1999,0,1,0
"36018",2014-08-19,59,436.38,1999,0,1,0
"36019",2014-08-19,59,436.38,1999,0,1,0
"36020",2014-08-19,59,442.91,1999,0,1,0
"36021",2015-01-27,58,330.83,2005,0,2,0
"36022",2015-01-27,58,340.75,2005,0,2,0
"36023",2015-01-27,58,335.65,2005,0,2,0
"36024",2018-02-12,66,308.04,1998,56.08,2,0
